"Year","Date","Subregion","Habitat","SiteID","Site","Station","Species","Sp.Name","Diameter","Height","X.OLD","X.RECENT","TISSUE_ISOLATES","Conditions","Trim_Conditions","LTA_cm2","fYear"
2021,"7/23/2021","DC","Nearshore",NA,"Dade County 8","62","SMIC",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"7/23/2021","DC","Nearshore",NA,"Dade County 8","63","PAST",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"7/23/2021","DC","Nearshore",NA,"Dade County 8","63","SSID",NA,3,1,0,0,1,"PAL",NA,NA,"2021"
2021,"7/23/2021","DC","Nearshore",NA,"Dade County 8","64","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"7/23/2021","DC","Nearshore",NA,"Dade County 8","64","SSID",NA,3,1,0,0,1,"OGI",NA,NA,"2021"
2021,"7/23/2021","DC","Nearshore",NA,"Dade County 8","64","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","851","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","851","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","851","SSID",NA,3,1,10,0,1,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","851","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","852","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","852","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","852","SSID",NA,3,1,20,0,2,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","853","MMIR",NA,3,2,50,0,1,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","853","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","853","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","853","SMIC",NA,3,1,7,0,1,"0",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","853","SSID",NA,2,1,1,0,1,"OGI",NA,NA,"2021"
2021,"8/3/2021","PBC","Outer",NA,"Palm Beach 2","854","MMIR",NA,3,1,10,0,1,"0",NA,NA,"2021"
2021,"8/4/2021","PBC","Outer",NA,"Palm Beach 3","861","SSID",NA,3,1,1,0,1,"0",NA,NA,"2021"
2021,"8/4/2021","PBC","Outer",NA,"Palm Beach 3","862","MDEC",NA,3,2,1,0,1,"0",NA,NA,"2021"
2021,"8/4/2021","PBC","Outer",NA,"Palm Beach 3","862","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/4/2021","PBC","Outer",NA,"Palm Beach 3","862","AAGA",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/4/2021","PBC","Outer",NA,"Palm Beach 3","862","PAST",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/4/2021","PBC","Outer",NA,"Palm Beach 3","863","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/4/2021","PBC","Outer",NA,"Palm Beach 3","863","PAST",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","971","DSTO",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","971","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","971","SSID",NA,3,1,10,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","972","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","972","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","972","PAST",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","972","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","972","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","972","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","972","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","972","SMIC",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","973","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","973","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","973","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","973","SSID",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","973","SSID",NA,3,1,10,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","973","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","973","SMIC",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","974","PAST",NA,3,1,1,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","974","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","974","MDEC",NA,3,1,7,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","974","MDEC",NA,3,1,2,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","974","SSID",NA,3,1,1,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","974","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","974","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/5/2021","PBC","Outer",NA,"Palm Beach 4","974","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","981","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","981","PAST",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","981","SSID",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","981","SMIC",NA,3,1,10,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","982","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","982","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","982","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","982","SSID",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","982","PAST",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","982","PAST",NA,3,1,10,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","982","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","982","PAST",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","982","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","982","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","982","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","SMIC",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","PAST",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","DSTO",NA,3,1,5,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","SSID",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","SSID",NA,3,1,2,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","PAST",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","MDEC",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","PPOR",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","SSID",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","SMIC",NA,2,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","983","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","984","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","984","DSTO",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","984","DSTR",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","984","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","984","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","984","SSID",NA,3,1,0,0,1,"0",NA,NA,"2021"
2021,"8/2/2021","PBC","Outer",NA,"Palm Beach 5","984","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2021"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","871","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","871","SMIC",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","871","SMIC",NA,2,1,5,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","871","SSID",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","872","SMIC",NA,2,1,5,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","872","SSID",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","872","SSID",NA,3,2,5,0,2,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","872","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","872","SMIC",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","872","MDEC",NA,3,3,10,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","873","SMIC",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","873","PAST",NA,3,1,5,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","873","SSID",NA,3,11,0,0,1,"0",NA,NA,"2022"
2022,"6/8/2022","BC","Nearshore",NA,"Broward County 1","873","SSID",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"6/9/2022","BC","Nearshore",NA,"Broward County 1","874","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"6/9/2022","BC","Nearshore",NA,"Broward County 1","874","SSID",NA,3,1,0,5,1,"PRD",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","881","SMIC",NA,3,2,5,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","882","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","882","MCAV",NA,3,3,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","883","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","883","DSTO",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","883","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","883","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","884","SSID",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","884","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","884","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","884","SSID",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","884","SSID",NA,3,1,0,0,1,"SED",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","884","SSID",NA,3,1,10,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","884","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","884","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Middle",NA,"Broward County 2","884","SMIC",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","891","MCAV",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","891","SMIC",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","891","SMIC",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","891","SMIC",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","891","SMIC",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","892","SSID",NA,3,1,20,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","893","SSID",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","893","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","893","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","893","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","893","SSID",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","893","SSID",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","893","PAST",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","893","MMEA",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","894","SSID",NA,3,2,0,0,1,"BLH",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","894","SSID",NA,3,2,0,0,1,"BLH",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","894","MCAV",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","894","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","894","SMIC",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","894","SMIC",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","894","SSID",NA,3,1,10,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","894","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"8/8/2022","BC","Outer",NA,"Broward County 3","894","MCAV",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","DSTR",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SMIC",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,3,3,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SMIC",NA,3,2,10,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","MCAV",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","AAGA",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","MCAV",NA,3,3,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","MCAV",NA,2,2,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","PAST",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","PPOR",NA,3,2,0,0,0,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","PAST",NA,1,3,10,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","AAGA",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","AAGA",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","AAGA",NA,3,1,10,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","AAGA",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","PAST",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","PPOR",NA,3,2,10,0,0,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","PPOR",NA,3,2,10,0,0,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","AAGA",NA,2,2,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SMIC",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SCUB",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","11","SSID",NA,3,1,10,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","DSTO",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","PAST",NA,3,1,10,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","PPOR",NA,3,4,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","PPOR",NA,3,3,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","PPOR",NA,3,3,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","PPOR",NA,3,3,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","MCAV",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","12","SMIC",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","AAGA",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","PPOR",NA,3,2,0,5,1,"PRD",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","AFRA",NA,3,2,1,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","SSID",NA,2,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","SBOU",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","PPOR",NA,2,3,5,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","PPOR",NA,3,2,5,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,2,2,2,1,"PRD",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","PAST",NA,3,2,1,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","MCAV",NA,3,2,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","PPOR",NA,2,2,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","PAST",NA,3,1,0,0,1,"0",NA,NA,"2022"
2022,"5/12/2022","BC","Inner",NA,"Broward County 4","13","MCAV",NA,3,2,0,0,1,"0",NA,NA,"2022"
